date,datatype,station,attributes,value
2022-02-08T00:00:00,RHMX,GHCND:USW00014732,",,W,",86.0
2022-02-08T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-02-08T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2022-02-08T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",4.1
2022-02-08T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",8.3
2022-02-08T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",1.1
2022-02-08T00:00:00,WDF2,GHCND:USW00014732,",,W,",310.0
2022-02-08T00:00:00,WDF5,GHCND:USW00014732,",,W,",310.0
2022-02-08T00:00:00,WSF2,GHCND:USW00014732,",,W,",11.6
2022-02-08T00:00:00,WSF5,GHCND:USW00014732,",,W,",14.3
2022-02-08T00:00:00,WT01,GHCND:USW00014732,",,W,",1.0
2022-02-09T00:00:00,ADPT,GHCND:USW00014732,",,W,",-56.0
2022-02-09T00:00:00,ASLP,GHCND:USW00014732,",,W,",10169.0
2022-02-09T00:00:00,ASTP,GHCND:USW00014732,",,W,",10159.0
2022-02-09T00:00:00,AWBT,GHCND:USW00014732,",,W,",0.0
2022-02-09T00:00:00,AWND,GHCND:USW00014732,",,W,",3.7
2022-02-09T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.0
2022-02-09T00:00:00,RHAV,GHCND:USW00014732,",,W,",54.0
2022-02-09T00:00:00,RHMN,GHCND:USW00014732,",,W,",35.0
2022-02-09T00:00:00,RHMX,GHCND:USW00014732,",,W,",79.0
2022-02-09T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-02-09T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2022-02-09T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",2.8
2022-02-09T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",6.7
2022-02-09T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-0.5
2022-02-09T00:00:00,WDF2,GHCND:USW00014732,",,W,",270.0
2022-02-09T00:00:00,WDF5,GHCND:USW00014732,",,W,",260.0
2022-02-09T00:00:00,WSF2,GHCND:USW00014732,",,W,",7.6
2022-02-09T00:00:00,WSF5,GHCND:USW00014732,",,W,",10.7
2022-02-10T00:00:00,ADPT,GHCND:USW00014732,",,W,",-33.0
2022-02-10T00:00:00,ASLP,GHCND:USW00014732,",,W,",10115.0
2022-02-10T00:00:00,ASTP,GHCND:USW00014732,",,W,",10102.0
2022-02-10T00:00:00,AWBT,GHCND:USW00014732,",,W,",28.0
2022-02-10T00:00:00,AWND,GHCND:USW00014732,",,W,",4.4
2022-02-10T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.0
2022-02-10T00:00:00,RHAV,GHCND:USW00014732,",,W,",51.0
2022-02-10T00:00:00,RHMN,GHCND:USW00014732,",,W,",23.0
2022-02-10T00:00:00,RHMX,GHCND:USW00014732,",,W,",89.0
2022-02-10T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-02-10T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2022-02-10T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",6.3
2022-02-10T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",13.3
2022-02-10T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",1.1
2022-02-10T00:00:00,WDF2,GHCND:USW00014732,",,W,",270.0
2022-02-10T00:00:00,WDF5,GHCND:USW00014732,",,W,",270.0
2022-02-10T00:00:00,WSF2,GHCND:USW00014732,",,W,",12.5
2022-02-10T00:00:00,WSF5,GHCND:USW00014732,",,W,",16.1
2022-02-10T00:00:00,WT01,GHCND:USW00014732,",,W,",1.0
2022-02-10T00:00:00,WT08,GHCND:USW00014732,",,W,",1.0
2022-02-11T00:00:00,ADPT,GHCND:USW00014732,",,W,",-28.0
2022-02-11T00:00:00,ASLP,GHCND:USW00014732,",,W,",10142.0
2022-02-11T00:00:00,ASTP,GHCND:USW00014732,",,W,",10132.0
2022-02-11T00:00:00,AWBT,GHCND:USW00014732,",,W,",39.0
2022-02-11T00:00:00,AWND,GHCND:USW00014732,",,W,",5.0
2022-02-11T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.0
2022-02-11T00:00:00,RHAV,GHCND:USW00014732,",,W,",46.0
2022-02-11T00:00:00,RHMN,GHCND:USW00014732,",,W,",24.0
2022-02-11T00:00:00,RHMX,GHCND:USW00014732,",,W,",63.0
2022-02-11T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-02-11T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2022-02-11T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",8.6
2022-02-11T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",13.3
2022-02-11T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",2.8
2022-02-11T00:00:00,WDF2,GHCND:USW00014732,",,W,",170.0
2022-02-11T00:00:00,WDF5,GHCND:USW00014732,",,W,",170.0
2022-02-11T00:00:00,WSF2,GHCND:USW00014732,",,W,",11.2
2022-02-11T00:00:00,WSF5,GHCND:USW00014732,",,W,",14.8
2022-02-12T00:00:00,ADPT,GHCND:USW00014732,",,W,",-28.0
2022-02-12T00:00:00,ASLP,GHCND:USW00014732,",,W,",10139.0
2022-02-12T00:00:00,ASTP,GHCND:USW00014732,",,W,",10119.0
2022-02-12T00:00:00,AWBT,GHCND:USW00014732,",,W,",56.0
2022-02-12T00:00:00,AWND,GHCND:USW00014732,",,W,",5.9
2022-02-12T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.0
2022-02-12T00:00:00,RHAV,GHCND:USW00014732,",,W,",36.0
2022-02-12T00:00:00,RHMN,GHCND:USW00014732,",,W,",24.0
2022-02-12T00:00:00,RHMX,GHCND:USW00014732,",,W,",50.0
2022-02-12T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-02-12T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2022-02-12T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",11.8
2022-02-12T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",15.6
2022-02-12T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",5.6
2022-02-12T00:00:00,WDF2,GHCND:USW00014732,",,W,",260.0
2022-02-12T00:00:00,WDF5,GHCND:USW00014732,",,W,",270.0
2022-02-12T00:00:00,WSF2,GHCND:USW00014732,",,W,",11.2
2022-02-12T00:00:00,WSF5,GHCND:USW00014732,",,W,",14.8
2022-02-13T00:00:00,ADPT,GHCND:USW00014732,",,W,",-50.0
2022-02-13T00:00:00,ASLP,GHCND:USW00014732,",,W,",10193.0
2022-02-13T00:00:00,ASTP,GHCND:USW00014732,",,W,",10183.0
2022-02-13T00:00:00,AWBT,GHCND:USW00014732,",,W,",-17.0
2022-02-13T00:00:00,AWND,GHCND:USW00014732,",,W,",4.7
2022-02-13T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",4.8
2022-02-13T00:00:00,RHAV,GHCND:USW00014732,",,W,",69.0
2022-02-13T00:00:00,RHMN,GHCND:USW00014732,",,W,",47.0
2022-02-13T00:00:00,RHMX,GHCND:USW00014732,",,W,",85.0
2022-02-13T00:00:00,SNOW,GHCND:USW00014732,",,W,",61.0
2022-02-13T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",30.0
2022-02-13T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",2.8
2022-02-13T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",5.6
2022-02-13T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-3.2
2022-02-13T00:00:00,WDF2,GHCND:USW00014732,",,W,",350.0
2022-02-13T00:00:00,WDF5,GHCND:USW00014732,",,W,",320.0
2022-02-13T00:00:00,WSF2,GHCND:USW00014732,",,W,",8.1
2022-02-13T00:00:00,WSF5,GHCND:USW00014732,",,W,",11.6
2022-02-13T00:00:00,WT01,GHCND:USW00014732,",,W,",1.0
2022-02-13T00:00:00,WT08,GHCND:USW00014732,",,W,",1.0
2022-02-14T00:00:00,ADPT,GHCND:USW00014732,",,W,",-167.0
2022-02-14T00:00:00,ASLP,GHCND:USW00014732,",,W,",10220.0
2022-02-14T00:00:00,ASTP,GHCND:USW00014732,",,W,",10196.0
2022-02-14T00:00:00,AWBT,GHCND:USW00014732,",,W,",-78.0
2022-02-14T00:00:00,AWND,GHCND:USW00014732,",,W,",7.9
2022-02-14T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.0
2022-02-14T00:00:00,RHAV,GHCND:USW00014732,",,W,",41.0
2022-02-14T00:00:00,RHMN,GHCND:USW00014732,",,W,",32.0
2022-02-14T00:00:00,RHMX,GHCND:USW00014732,",,W,",54.0
2022-02-14T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-02-14T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",50.0
2022-02-14T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",-4.3
2022-02-14T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",-2.7
2022-02-14T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-7.7
2022-02-14T00:00:00,WDF2,GHCND:USW00014732,",,W,",320.0
2022-02-14T00:00:00,WDF5,GHCND:USW00014732,",,W,",300.0
2022-02-14T00:00:00,WSF2,GHCND:USW00014732,",,W,",11.6
2022-02-14T00:00:00,WSF5,GHCND:USW00014732,",,W,",15.2
2022-02-15T00:00:00,ADPT,GHCND:USW00014732,",,W,",-172.0
2022-02-15T00:00:00,ASLP,GHCND:USW00014732,",,W,",10369.0
2022-02-15T00:00:00,ASTP,GHCND:USW00014732,",,W,",10345.0
2022-02-15T00:00:00,AWBT,GHCND:USW00014732,",,W,",-72.0
2022-02-15T00:00:00,AWND,GHCND:USW00014732,",,W,",4.9
2022-02-15T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.0
2022-02-15T00:00:00,RHAV,GHCND:USW00014732,",,W,",36.0
2022-02-15T00:00:00,RHMN,GHCND:USW00014732,",,W,",23.0
2022-02-15T00:00:00,RHMX,GHCND:USW00014732,",,W,",45.0
2022-02-15T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-02-15T00:00:00,SNWD,GHCND:USW00014732,"T,,W,2400",0.0
2022-02-15T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",-4.7
2022-02-15T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",0.0
2022-02-15T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-7.7
2022-02-15T00:00:00,WDF2,GHCND:USW00014732,",,W,",310.0
2022-02-15T00:00:00,WDF5,GHCND:USW00014732,",,W,",320.0
2022-02-15T00:00:00,WSF2,GHCND:USW00014732,",,W,",9.4
2022-02-15T00:00:00,WSF5,GHCND:USW00014732,",,W,",11.2
2022-02-16T00:00:00,ADPT,GHCND:USW00014732,",,W,",-39.0
2022-02-16T00:00:00,ASLP,GHCND:USW00014732,",,W,",10362.0
2022-02-16T00:00:00,ASTP,GHCND:USW00014732,",,W,",10362.0
2022-02-16T00:00:00,AWBT,GHCND:USW00014732,",,W,",11.0
2022-02-16T00:00:00,AWND,GHCND:USW00014732,",,W,",4.5
2022-02-16T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.0
2022-02-16T00:00:00,RHAV,GHCND:USW00014732,",,W,",59.0
2022-02-16T00:00:00,RHMN,GHCND:USW00014732,",,W,",43.0
2022-02-16T00:00:00,RHMX,GHCND:USW00014732,",,W,",74.0
2022-02-16T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-02-16T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2022-02-16T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",1.6
2022-02-16T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",8.3
2022-02-16T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-2.7
2022-02-16T00:00:00,WDF2,GHCND:USW00014732,",,W,",190.0
2022-02-16T00:00:00,WDF5,GHCND:USW00014732,",,W,",180.0
2022-02-16T00:00:00,WSF2,GHCND:USW00014732,",,W,",8.9
2022-02-16T00:00:00,WSF5,GHCND:USW00014732,",,W,",11.2
2022-02-17T00:00:00,ADPT,GHCND:USW00014732,",,W,",61.0
2022-02-17T00:00:00,ASLP,GHCND:USW00014732,",,W,",10179.0
2022-02-17T00:00:00,ASTP,GHCND:USW00014732,",,W,",10193.0
2022-02-17T00:00:00,AWBT,GHCND:USW00014732,",,W,",94.0
2022-02-17T00:00:00,AWND,GHCND:USW00014732,",,W,",5.6
2022-02-17T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",7.6
2022-02-17T00:00:00,RHAV,GHCND:USW00014732,",,W,",65.0
2022-02-17T00:00:00,RHMN,GHCND:USW00014732,",,W,",48.0
2022-02-17T00:00:00,RHMX,GHCND:USW00014732,",,W,",83.0
2022-02-17T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-02-17T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2022-02-17T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",11.6
2022-02-17T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",17.2
2022-02-17T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",8.3
2022-02-17T00:00:00,WDF2,GHCND:USW00014732,",,W,",160.0
2022-02-17T00:00:00,WDF5,GHCND:USW00014732,",,W,",210.0
2022-02-17T00:00:00,WSF2,GHCND:USW00014732,",,W,",9.4
2022-02-17T00:00:00,WSF5,GHCND:USW00014732,",,W,",12.5
2022-02-17T00:00:00,WT01,GHCND:USW00014732,",,W,",1.0
2022-02-18T00:00:00,ADPT,GHCND:USW00014732,",,W,",-28.0
2022-02-18T00:00:00,ASLP,GHCND:USW00014732,",,W,",10075.0
2022-02-18T00:00:00,ASTP,GHCND:USW00014732,",,W,",10041.0
2022-02-18T00:00:00,AWBT,GHCND:USW00014732,",,W,",33.0
2022-02-18T00:00:00,AWND,GHCND:USW00014732,",,W,",9.1
2022-02-18T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",6.4
2022-02-18T00:00:00,RHAV,GHCND:USW00014732,",,W,",51.0
2022-02-18T00:00:00,RHMN,GHCND:USW00014732,",,W,",33.0
2022-02-18T00:00:00,RHMX,GHCND:USW00014732,",,W,",81.0
2022-02-18T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-02-18T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2022-02-18T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",9.9
2022-02-18T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",17.2
2022-02-18T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-2.1
2022-02-18T00:00:00,WDF2,GHCND:USW00014732,",,W,",320.0
2022-02-18T00:00:00,WDF5,GHCND:USW00014732,",,W,",310.0
2022-02-18T00:00:00,WSF2,GHCND:USW00014732,",,W,",16.5
2022-02-18T00:00:00,WSF5,GHCND:USW00014732,",,W,",22.4
2022-02-19T00:00:00,ADPT,GHCND:USW00014732,",,W,",-122.0
2022-02-19T00:00:00,ASLP,GHCND:USW00014732,",,W,",10169.0
2022-02-19T00:00:00,ASTP,GHCND:USW00014732,",,W,",10152.0
2022-02-19T00:00:00,AWBT,GHCND:USW00014732,",,W,",-39.0
2022-02-19T00:00:00,AWND,GHCND:USW00014732,",,W,",7.6
2022-02-19T00:00:00,PRCP,GHCND:USW00014732,"T,,W,2400",0.0
2022-02-19T00:00:00,RHAV,GHCND:USW00014732,",,W,",41.0
2022-02-19T00:00:00,RHMN,GHCND:USW00014732,",,W,",29.0
2022-02-19T00:00:00,RHMX,GHCND:USW00014732,",,W,",54.0
2022-02-19T00:00:00,SNOW,GHCND:USW00014732,"T,,W,",0.0
2022-02-19T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2022-02-19T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",0.1
2022-02-19T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",5.0
2022-02-19T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-3.8
2022-02-19T00:00:00,WDF2,GHCND:USW00014732,",,W,",300.0
2022-02-19T00:00:00,WDF5,GHCND:USW00014732,",,W,",290.0
2022-02-19T00:00:00,WSF2,GHCND:USW00014732,",,W,",16.5
2022-02-19T00:00:00,WSF5,GHCND:USW00014732,",,W,",20.6
2022-02-20T00:00:00,ADPT,GHCND:USW00014732,",,W,",-133.0
2022-02-20T00:00:00,ASLP,GHCND:USW00014732,",,W,",10291.0
2022-02-20T00:00:00,ASTP,GHCND:USW00014732,",,W,",10278.0
2022-02-20T00:00:00,AWBT,GHCND:USW00014732,",,W,",-50.0
2022-02-20T00:00:00,AWND,GHCND:USW00014732,",,W,",5.8
2022-02-20T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.0
2022-02-20T00:00:00,RHAV,GHCND:USW00014732,",,W,",42.0
2022-02-20T00:00:00,RHMN,GHCND:USW00014732,",,W,",28.0
2022-02-20T00:00:00,RHMX,GHCND:USW00014732,",,W,",54.0
2022-02-20T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-02-20T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2022-02-20T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",-2.6
2022-02-20T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",2.2
2022-02-20T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-5.5
2022-02-20T00:00:00,WDF2,GHCND:USW00014732,",,W,",310.0
2022-02-20T00:00:00,WDF5,GHCND:USW00014732,",,W,",310.0
2022-02-20T00:00:00,WSF2,GHCND:USW00014732,",,W,",15.7
2022-02-20T00:00:00,WSF5,GHCND:USW00014732,",,W,",21.9
2022-02-21T00:00:00,ADPT,GHCND:USW00014732,",,W,",-44.0
2022-02-21T00:00:00,ASLP,GHCND:USW00014732,",,W,",10271.0
2022-02-21T00:00:00,ASTP,GHCND:USW00014732,",,W,",10257.0
2022-02-21T00:00:00,AWBT,GHCND:USW00014732,",,W,",17.0
2022-02-21T00:00:00,AWND,GHCND:USW00014732,",,W,",3.4
2022-02-21T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.0
2022-02-21T00:00:00,RHAV,GHCND:USW00014732,",,W,",51.0
2022-02-21T00:00:00,RHMN,GHCND:USW00014732,",,W,",30.0
2022-02-21T00:00:00,RHMX,GHCND:USW00014732,",,W,",82.0
2022-02-21T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-02-21T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2022-02-21T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",4.1
2022-02-21T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",12.2
2022-02-21T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",0.6
2022-02-21T00:00:00,WDF2,GHCND:USW00014732,",,W,",210.0
2022-02-21T00:00:00,WDF5,GHCND:USW00014732,",,W,",220.0
2022-02-21T00:00:00,WSF2,GHCND:USW00014732,",,W,",7.2
2022-02-21T00:00:00,WSF5,GHCND:USW00014732,",,W,",10.3
2022-02-22T00:00:00,ADPT,GHCND:USW00014732,",,W,",50.0
2022-02-22T00:00:00,ASLP,GHCND:USW00014732,",,W,",10224.0
2022-02-22T00:00:00,ASTP,GHCND:USW00014732,",,W,",10224.0
2022-02-22T00:00:00,AWBT,GHCND:USW00014732,",,W,",61.0
2022-02-22T00:00:00,AWND,GHCND:USW00014732,",,W,",4.5
2022-02-22T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",5.8
2022-02-22T00:00:00,RHAV,GHCND:USW00014732,",,W,",86.0
2022-02-22T00:00:00,RHMN,GHCND:USW00014732,",,W,",74.0
2022-02-22T00:00:00,RHMX,GHCND:USW00014732,",,W,",93.0
2022-02-22T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-02-22T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2022-02-22T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",5.6
2022-02-22T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",13.3
2022-02-22T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",2.2
2022-02-22T00:00:00,WDF2,GHCND:USW00014732,",,W,",170.0
2022-02-22T00:00:00,WDF5,GHCND:USW00014732,",,W,",180.0
2022-02-22T00:00:00,WSF2,GHCND:USW00014732,",,W,",10.3
2022-02-22T00:00:00,WSF5,GHCND:USW00014732,",,W,",13.9
2022-02-22T00:00:00,WT01,GHCND:USW00014732,",,W,",1.0
2022-02-22T00:00:00,WT02,GHCND:USW00014732,",,W,",1.0
2022-02-22T00:00:00,WT08,GHCND:USW00014732,",,W,",1.0
2022-02-23T00:00:00,ADPT,GHCND:USW00014732,",,W,",44.0
2022-02-23T00:00:00,ASLP,GHCND:USW00014732,",,W,",10159.0
2022-02-23T00:00:00,ASTP,GHCND:USW00014732,",,W,",10135.0
2022-02-23T00:00:00,AWBT,GHCND:USW00014732,",,W,",89.0
2022-02-23T00:00:00,AWND,GHCND:USW00014732,",,W,",6.4
2022-02-23T00:00:00,PRCP,GHCND:USW00014732,"T,,W,2400",0.0
2022-02-23T00:00:00,RHAV,GHCND:USW00014732,",,W,",60.0
2022-02-23T00:00:00,RHMN,GHCND:USW00014732,",,W,",29.0
2022-02-23T00:00:00,RHMX,GHCND:USW00014732,",,W,",86.0
